"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	3564	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	3250	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	6913	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	9604	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	10359	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	10823	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	8567	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	5365	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	Suppressed	1820	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Female"	"F"			Suppressed	71416	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	Suppressed	820	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	2986	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	3617	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	4132	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	4001	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	3536	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	7130	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	9543	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	9941	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	9731	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	8187	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	4193	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	Suppressed	814	Suppressed	Suppressed
	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"	"Male"	"M"			Suppressed	68631	Suppressed	Suppressed
"Total"	"2003"	"2003"	"Sussex County, DE"	"10005"	"White"	"2106-3"					Suppressed	140047	Suppressed	Suppressed
"Total"	"2003"	"2003"	"Sussex County, DE"	"10005"							Suppressed	168629	Suppressed	Suppressed
"Total"	"2003"	"2003"									Suppressed	818003	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	26	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	30	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	44	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	47	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	41	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	58	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	85	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	68	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	57	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	44	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	17	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"85+ years"	"85+"	Suppressed	Suppressed	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"			Suppressed	532	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"< 1 year"	"1"	Suppressed	10	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	26	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	25	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	38	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	39	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	45	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	63	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	72	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	70	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	45	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	38	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	12	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"85+ years"	"85+"	Suppressed	Suppressed	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"			Suppressed	485	Suppressed	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"American Indian or Alaska Native"	"1002-5"					Suppressed	1017	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"< 1 year"	"1"	Suppressed	28	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	108	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	103	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	88	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	93	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	116	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	263	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	298	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	259	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	200	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	132	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	31	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	Suppressed	Suppressed	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"			Suppressed	1723	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"< 1 year"	"1"	Suppressed	22	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	83	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	104	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	104	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	91	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	110	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	204	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	228	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	118	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	89	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	53	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	15	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"85+ years"	"85+"	Suppressed	Suppressed	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"			Suppressed	1224	Suppressed	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"					Suppressed	2947	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	Suppressed	307	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	1048	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	1338	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	1402	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	1870	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	1797	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	2143	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	2337	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	2039	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	1340	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	823	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	385	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"85+ years"	"85+"	Suppressed	154	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"			Suppressed	16983	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"1"	Suppressed	265	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	1104	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	1355	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	1514	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	1656	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	1455	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	1718	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	1990	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	1714	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	1123	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	741	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	292	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	Suppressed	71	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"			Suppressed	14998	Suppressed	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"					Suppressed	31981	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	Suppressed	660	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	2718	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	3292	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	3501	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	3587	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	3419	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	6655	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	7999	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	7322	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	5743	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	4173	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	2749	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	Suppressed	1039	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"			Suppressed	52857	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	Suppressed	706	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	2829	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	3488	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	3769	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	3728	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	3627	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	6176	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	7790	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	6987	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	5363	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	3735	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	1890	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	Suppressed	452	Suppressed	Suppressed
	"2004"	"2004"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
